timestamp,fav,vid_id,round,order
2025-07-02 10:36:42.853,0,7.51718191394202E+017,1,298
2025-07-02 10:36:42.855,0,7.51333625493983E+017,1,299
2025-07-02 10:36:42.856,0,7.5184045734307E+017,1,300
2025-07-02 10:36:42.857,0,7.51018722708374E+017,1,301
2025-07-02 10:36:42.857,0,7.51938207115282E+017,1,302
2025-07-02 10:36:42.858,0,7.52168057921404E+017,1,303
2025-07-02 10:36:42.859,0,7.51806570929397E+017,1,304
2025-07-02 10:36:42.861,0,7.51904421564123E+017,1,305
2025-07-02 10:36:42.861,0,7.51886243827249E+017,1,306
2025-07-02 10:36:42.862,0,7.5162241889407E+017,1,307
2025-07-02 10:36:42.862,0,7.51802361041036E+017,1,308
2025-07-02 10:38:11.469,0,7.50454049015137E+017,1,309
2025-07-02 10:38:11.470,0,7.50287398262701E+017,1,310
2025-07-02 10:38:11.471,0,7.51879207261104E+017,1,311
2025-07-02 10:38:11.473,0,7.52114268707706E+017,1,312
2025-07-02 10:38:11.473,0,7.51353853920466E+017,1,313
2025-07-02 10:38:11.474,0,7.51842307207286E+017,1,314
2025-07-02 10:38:11.475,0,7.50509745896856E+017,1,315
2025-07-02 10:38:11.475,0,7.52100662252995E+017,1,316
2025-07-02 10:38:11.476,0,7.506679150221E+017,1,317
2025-07-02 10:38:11.477,0,7.50357039902466E+017,1,318
2025-07-02 10:38:11.477,0,7.51937523496156E+017,1,319
2025-07-02 10:38:11.478,0,7.50161771581626E+017,1,320
2025-07-02 10:40:04.965,0,7.51859105143148E+017,1,321
2025-07-02 10:40:04.966,0,7.51488078067434E+017,1,322
2025-07-02 10:40:04.967,0,7.50816036312531E+017,1,323
2025-07-02 10:40:04.968,0,7.51829703109441E+017,1,324
2025-07-02 10:40:04.968,0,7.51519538088826E+017,1,325
2025-07-02 10:40:04.969,0,7.50071348498074E+017,1,326
2025-07-02 10:40:04.969,0,7.49950161098536E+017,1,327
2025-07-02 10:40:04.970,0,7.5016764500016E+017,1,328
2025-07-02 10:40:04.970,0,7.51669530957402E+017,1,329
2025-07-02 10:40:04.971,0,7.50024236481284E+017,1,330
2025-07-02 10:40:04.971,0,7.50617516304661E+017,1,331
2025-07-02 10:40:04.972,0,7.51840035326868E+017,1,332
2025-07-02 10:40:40.462,0,7.51686669441804E+017,1,333
2025-07-02 10:40:40.464,0,7.5185419014405E+017,1,334
2025-07-02 10:40:40.464,0,7.51415277982958E+017,1,335
2025-07-02 10:40:40.465,0,7.5132236129969E+017,1,336
2025-07-02 10:40:40.466,0,7.4912151600031E+017,1,337
2025-07-02 10:40:40.466,0,7.49429708654484E+017,1,338
2025-07-02 10:40:40.467,0,7.51921678628214E+017,1,339
2025-07-02 10:40:40.467,0,7.52070626113916E+017,1,340
2025-07-02 10:40:40.468,0,7.5108838672098E+017,1,341
2025-07-02 10:40:40.468,0,7.51900994250697E+017,1,342
2025-07-02 10:40:40.469,0,7.51961236120485E+017,1,343
2025-07-02 10:41:01.000,1,7.5132236129969E+018,1,344
2025-07-02 10:41:13.034,0,7.51929057342613E+017,1,345
2025-07-02 10:41:13.035,0,7.50575622707115E+017,1,346
2025-07-02 10:41:13.035,0,7.51896760555891E+017,1,347
2025-07-02 10:41:13.037,0,7.51842453137613E+017,1,348
2025-07-02 10:41:13.037,0,7.51251957703771E+017,1,349
2025-07-02 10:41:13.038,0,7.51949259038378E+017,1,350
2025-07-02 10:41:13.038,0,7.51574343600838E+017,1,351
